event_id,lat,lon,dt,frp,event_n
2023-08-13_84,46.36219,41.23785,2023-08-13 09:37:00+00:00,9.83,7
2023-08-13_85,46.84372,38.99321,2023-08-13 09:37:00+00:00,8.41,5
2023-08-13_86,47.03034,36.54336,2023-08-13 09:37:00+00:00,5.74,2
2023-08-13_87,47.32049,36.95974,2023-08-13 09:37:00+00:00,22.36,2
2023-08-13_88,47.17682,34.14992,2023-08-13 09:38:00+00:00,11.2,2
2023-08-13_89,47.67942,30.15095,2023-08-13 09:38:00+00:00,5.39,5
2023-08-13_9,35.78913,36.13013,2023-08-13 09:34:00+00:00,6.26,21
2023-08-13_90,35.79033,36.10059,2023-08-13 11:15:00+00:00,6.42,2
2023-08-13_91,37.484,40.66533,2023-08-13 11:15:00+00:00,15.77,2
2023-08-13_92,38.0191,39.03525,2023-08-13 11:15:00+00:00,9.95,2
2023-08-13_93,37.67044,30.34138,2023-08-13 11:15:00+00:00,15.28,2
2023-08-13_94,38.69415,32.62516,2023-08-13 11:16:00+00:00,12.11,2
2023-08-13_95,39.21935,42.09946,2023-08-13 11:16:00+00:00,7.54,3
2023-08-13_96,37.257,14.5861,2023-08-13 11:16:00+00:00,8.88,2
2023-08-13_97,37.26368,14.00276,2023-08-13 11:16:00+00:00,5.54,6
2023-08-13_98,40.41868,31.7515,2023-08-13 11:16:00+00:00,10.02,2
2023-08-13_99,41.12332,26.97696,2023-08-13 11:16:00+00:00,9.43,2
2023-08-14_0,42.51846,47.68514,2023-08-14 08:27:00+00:00,11.62,6
2023-08-14_1,36.04049,45.03375,2023-08-14 09:15:00+00:00,9.93,40
2023-08-14_10,38.23119,40.37297,2023-08-14 09:16:00+00:00,23.92,8
2023-08-14_100,46.11098,11.09105,2023-08-14 11:50:00+00:00,12.71,2
2023-08-14_101,48.488,28.84163,2023-08-14 11:50:00+00:00,94.9,3
2023-08-14_102,49.86265,13.88736,2023-08-14 11:01:00+00:00,26.89,2
2023-08-14_103,50.93336,29.29711,2023-08-14 11:00:00+00:00,6.47,2
2023-08-14_104,51.98385,4.53373,2023-08-14 11:51:00+00:00,49.98,5
2023-08-14_105,53.91991,9.93634,2023-08-14 11:52:00+00:00,6.8,2
2023-08-14_106,52.98251,6.98325,2023-08-14 11:52:00+00:00,6.17,3
2023-08-14_107,36.67392,6.3102,2023-08-14 12:38:00+00:00,7.06,5
2023-08-14_108,36.04646,44.57705,2023-08-14 09:15:00+00:00,16.12,5
2023-08-14_109,36.4534,44.35981,2023-08-14 09:15:00+00:00,27.17,9
2023-08-14_11,38.21827,40.37402,2023-08-14 10:06:00+00:00,87.25,3
2023-08-14_110,36.59694,43.51284,2023-08-14 09:15:00+00:00,9.88,3
2023-08-14_111,36.75003,43.90533,2023-08-14 09:15:00+00:00,7.16,2
2023-08-14_112,36.65057,43.41958,2023-08-14 09:15:00+00:00,8.05,2
2023-08-14_113,35.72337,44.00008,2023-08-14 09:15:00+00:00,7.71,2
2023-08-14_114,37.67411,38.41763,2023-08-14 09:16:00+00:00,21.77,7
2023-08-14_115,37.1168,43.56126,2023-08-14 09:16:00+00:00,10.32,4
2023-08-14_116,41.3293,46.43484,2023-08-14 09:17:00+00:00,5.85,3
2023-08-14_117,41.32598,46.30169,2023-08-14 09:17:00+00:00,14.34,3
2023-08-14_118,46.10149,41.5532,2023-08-14 09:18:00+00:00,8.34,2
2023-08-14_119,46.23526,41.48914,2023-08-14 09:18:00+00:00,7.52,4
2023-08-14_12,38.77119,46.57056,2023-08-14 09:16:00+00:00,21.58,3
2023-08-14_120,46.48798,41.3655,2023-08-14 09:18:00+00:00,6.24,2
2023-08-14_121,47.0198,41.78362,2023-08-14 09:18:00+00:00,9.43,4
2023-08-14_122,47.38235,41.22383,2023-08-14 09:18:00+00:00,10.87,5
2023-08-14_123,47.78366,41.60081,2023-08-14 09:19:00+00:00,9.61,3
2023-08-14_124,46.23767,34.83648,2023-08-14 09:19:00+00:00,7.14,5
2023-08-14_125,46.4661,35.46529,2023-08-14 09:19:00+00:00,20.74,9
2023-08-14_126,46.40937,34.89294,2023-08-14 09:19:00+00:00,7.18,6
2023-08-14_127,47.63823,38.54364,2023-08-14 09:19:00+00:00,8.83,3
2023-08-14_128,48.09188,38.33682,2023-08-14 09:19:00+00:00,5.63,2
2023-08-14_129,48.6328,38.72982,2023-08-14 09:19:00+00:00,6.25,2
2023-08-14_13,37.95893,41.27947,2023-08-14 09:16:00+00:00,15.71,11
2023-08-14_130,48.50187,29.1828,2023-08-14 09:20:00+00:00,11.01,2
2023-08-14_131,52.34628,37.11763,2023-08-14 09:20:00+00:00,5.79,5
2023-08-14_132,35.71809,44.82905,2023-08-14 10:56:00+00:00,26.61,6
2023-08-14_133,35.84492,43.83455,2023-08-14 10:56:00+00:00,100.36,2
2023-08-14_134,36.03661,45.13451,2023-08-14 10:56:00+00:00,12.76,7
2023-08-14_135,38.39173,44.72108,2023-08-14 10:56:00+00:00,11.98,2
2023-08-14_136,38.66183,46.91663,2023-08-14 10:56:00+00:00,12.12,4
2023-08-14_137,38.414,35.42067,2023-08-14 10:57:00+00:00,24.65,3
2023-08-14_138,39.26597,42.30928,2023-08-14 10:57:00+00:00,12.09,2
2023-08-14_139,37.40339,14.61837,2023-08-14 10:57:00+00:00,6.18,2
2023-08-14_14,43.51565,43.85543,2023-08-14 10:07:00+00:00,7.58,10
2023-08-14_140,38.02958,13.421,2023-08-14 10:58:00+00:00,11.67,2
2023-08-14_141,39.7435,16.14734,2023-08-14 10:58:00+00:00,24.55,5
2023-08-14_142,44.88665,42.54994,2023-08-14 10:58:00+00:00,5.52,3
2023-08-14_143,41.01772,15.72676,2023-08-14 10:58:00+00:00,15.07,5
2023-08-14_144,46.25387,42.32286,2023-08-14 10:59:00+00:00,6.84,10
2023-08-14_145,46.46354,41.95676,2023-08-14 10:59:00+00:00,6.65,6
2023-08-14_146,44.41276,22.96588,2023-08-14 10:59:00+00:00,7.31,2
2023-08-14_147,46.69672,40.74227,2023-08-14 10:59:00+00:00,16.11,5
2023-08-14_148,46.90733,41.65617,2023-08-14 10:59:00+00:00,9.5,3
2023-08-14_149,46.64027,35.53167,2023-08-14 10:59:00+00:00,40.07,4
2023-08-14_15,44.81798,47.0459,2023-08-14 09:17:00+00:00,7.37,2
2023-08-14_150,46.74117,32.40911,2023-08-14 10:59:00+00:00,13.62,2
2023-08-14_151,47.24049,36.56656,2023-08-14 10:59:00+00:00,5.78,3
2023-08-14_152,47.41174,37.65748,2023-08-14 10:59:00+00:00,8.0,4
2023-08-14_153,47.51,37.77779,2023-08-14 10:59:00+00:00,10.37,7
2023-08-14_154,47.27728,34.39172,2023-08-14 10:59:00+00:00,11.53,2
2023-08-14_155,47.65148,39.91249,2023-08-14 10:59:00+00:00,10.94,3
2023-08-14_156,47.75738,41.64724,2023-08-14 10:59:00+00:00,6.97,2
2023-08-14_157,47.89022,39.37567,2023-08-14 10:59:00+00:00,10.36,2
2023-08-14_158,48.10886,36.89179,2023-08-14 10:59:00+00:00,7.87,2
2023-08-14_159,48.21387,37.01773,2023-08-14 10:59:00+00:00,26.43,3
2023-08-14_16,44.78256,47.07506,2023-08-14 09:17:00+00:00,10.53,3
2023-08-14_160,48.63299,38.71555,2023-08-14 10:59:00+00:00,8.77,3
2023-08-14_161,48.89736,35.65321,2023-08-14 11:00:00+00:00,10.12,3
2023-08-14_162,47.79031,21.31766,2023-08-14 11:00:00+00:00,5.09,2
2023-08-14_163,50.26688,37.10391,2023-08-14 11:00:00+00:00,14.17,2
2023-08-14_164,50.91105,32.8174,2023-08-14 11:00:00+00:00,6.67,2
2023-08-14_165,52.06963,41.93105,2023-08-14 11:00:00+00:00,6.67,2
2023-08-14_166,54.75237,24.58454,2023-08-14 11:01:00+00:00,15.09,2
2023-08-14_167,37.27743,13.75154,2023-08-14 12:38:00+00:00,8.42,2
2023-08-14_168,37.44201,14.82035,2023-08-14 12:38:00+00:00,11.49,2
2023-08-14_169,36.41275,8.12731,2023-08-14 12:38:00+00:00,13.42,2
2023-08-14_17,44.11293,42.66244,2023-08-14 09:18:00+00:00,6.74,2
2023-08-14_170,45.98502,22.14834,2023-08-14 12:40:00+00:00,17.96,3
2023-08-14_18,46.47665,42.11819,2023-08-14 09:18:00+00:00,9.19,10
2023-08-14_19,46.26498,40.75846,2023-08-14 10:08:00+00:00,9.23,4
2023-08-14_2,36.13858,45.19906,2023-08-14 09:15:00+00:00,7.9,16
2023-08-14_20,46.42967,41.92338,2023-08-14 10:08:00+00:00,7.5,3
2023-08-14_21,45.42794,36.58737,2023-08-14 10:08:00+00:00,14.03,2
2023-08-14_22,45.26264,36.16913,2023-08-14 10:08:00+00:00,5.65,3
2023-08-14_23,46.10264,41.57728,2023-08-14 09:18:00+00:00,5.59,4
2023-08-14_24,45.47779,38.00725,2023-08-14 10:08:00+00:00,6.24,2
2023-08-14_25,45.14246,37.24898,2023-08-14 09:18:00+00:00,7.12,3
2023-08-14_26,45.45945,40.53312,2023-08-14 10:08:00+00:00,8.33,2
2023-08-14_27,45.44342,41.06462,2023-08-14 10:08:00+00:00,8.02,2
2023-08-14_28,44.78776,39.1937,2023-08-14 10:08:00+00:00,8.58,2
2023-08-14_29,47.21549,34.58718,2023-08-14 09:19:00+00:00,9.32,6
2023-08-14_3,36.11017,44.73534,2023-08-14 09:15:00+00:00,6.63,5
2023-08-14_30,47.32848,34.84459,2023-08-14 09:19:00+00:00,7.37,3
2023-08-14_31,47.47778,36.99004,2023-08-14 10:08:00+00:00,5.03,3
2023-08-14_32,46.66704,32.94491,2023-08-14 09:19:00+00:00,17.83,12
2023-08-14_33,47.53865,37.37337,2023-08-14 09:19:00+00:00,5.16,2
2023-08-14_34,46.55784,32.72271,2023-08-14 10:08:00+00:00,5.0,2
2023-08-14_35,47.52475,37.75566,2023-08-14 09:19:00+00:00,6.76,3
2023-08-14_36,47.56218,38.31504,2023-08-14 10:08:00+00:00,11.03,4
2023-08-14_37,46.84311,34.45042,2023-08-14 10:08:00+00:00,5.05,3
2023-08-14_38,47.29237,36.79089,2023-08-14 10:08:00+00:00,17.05,7
2023-08-14_39,47.47675,37.89866,2023-08-14 09:19:00+00:00,10.06,6
2023-08-14_4,37.0477,43.89977,2023-08-14 09:16:00+00:00,42.09,9
2023-08-14_40,44.10097,24.13911,2023-08-14 10:08:00+00:00,5.12,2
2023-08-14_41,47.19737,36.44727,2023-08-14 10:08:00+00:00,7.9,6
2023-08-14_42,46.54419,33.47778,2023-08-14 10:08:00+00:00,8.35,2
2023-08-14_43,46.90691,35.63251,2023-08-14 10:08:00+00:00,12.0,6
2023-08-14_44,47.33392,38.22414,2023-08-14 10:08:00+00:00,10.83,11
2023-08-14_45,47.29855,38.40857,2023-08-14 09:19:00+00:00,41.92,16
2023-08-14_46,46.79704,35.93041,2023-08-14 10:08:00+00:00,26.04,3
2023-08-14_47,43.94676,24.76457,2023-08-14 10:08:00+00:00,10.77,6
2023-08-14_48,47.36009,41.22048,2023-08-14 09:18:00+00:00,17.25,5
2023-08-14_49,46.01454,34.45198,2023-08-14 10:08:00+00:00,46.96,14
2023-08-14_5,37.01706,43.5852,2023-08-14 09:16:00+00:00,6.46,11
2023-08-14_50,47.08225,41.50679,2023-08-14 09:18:00+00:00,9.87,13
2023-08-14_51,47.10927,41.7398,2023-08-14 10:08:00+00:00,89.48,14
2023-08-14_52,46.71009,40.79273,2023-08-14 10:08:00+00:00,16.2,2
2023-08-14_53,46.6705,40.76276,2023-08-14 09:18:00+00:00,26.93,5
2023-08-14_54,46.73189,41.50846,2023-08-14 09:18:00+00:00,9.99,11
2023-08-14_55,44.13475,23.1614,2023-08-14 10:08:00+00:00,5.57,2
2023-08-14_56,47.13128,28.64938,2023-08-14 10:09:00+00:00,7.34,2
2023-08-14_57,46.91532,29.89467,2023-08-14 10:09:00+00:00,9.6,2
2023-08-14_58,46.91079,29.15234,2023-08-14 10:09:00+00:00,11.37,2
2023-08-14_59,47.67526,30.77501,2023-08-14 10:09:00+00:00,8.06,2
2023-08-14_6,37.13434,44.16142,2023-08-14 09:16:00+00:00,17.56,10
2023-08-14_60,47.86555,30.24029,2023-08-14 10:09:00+00:00,22.68,9
2023-08-14_61,47.31246,29.4503,2023-08-14 10:09:00+00:00,28.05,3
2023-08-14_62,48.55694,36.63487,2023-08-14 09:19:00+00:00,6.87,4
2023-08-14_63,48.56486,36.57954,2023-08-14 09:19:00+00:00,5.11,3
2023-08-14_64,48.16677,27.33095,2023-08-14 10:09:00+00:00,7.54,2
2023-08-14_65,47.80558,30.29763,2023-08-14 10:09:00+00:00,7.42,4
2023-08-14_66,47.58171,29.25852,2023-08-14 10:09:00+00:00,7.35,2
2023-08-14_67,49.32269,20.05647,2023-08-14 10:10:00+00:00,7.22,2
2023-08-14_68,49.33888,26.39907,2023-08-14 10:10:00+00:00,8.11,2
2023-08-14_69,53.75024,15.99821,2023-08-14 10:11:00+00:00,20.43,2
2023-08-14_7,36.99777,42.62989,2023-08-14 10:05:00+00:00,28.9,4
2023-08-14_70,36.81491,34.85947,2023-08-14 11:46:00+00:00,8.48,2
2023-08-14_71,37.86164,13.09116,2023-08-14 11:47:00+00:00,12.24,2
2023-08-14_72,37.82512,12.91935,2023-08-14 10:58:00+00:00,13.68,6
2023-08-14_73,37.92179,12.7219,2023-08-14 10:58:00+00:00,8.44,2
2023-08-14_74,37.94771,12.61812,2023-08-14 11:47:00+00:00,5.14,4
2023-08-14_75,39.13381,17.08426,2023-08-14 10:58:00+00:00,7.48,4
2023-08-14_76,39.02047,31.68015,2023-08-14 10:57:00+00:00,7.46,2
2023-08-14_77,36.65963,4.39898,2023-08-14 11:48:00+00:00,12.34,6
2023-08-14_78,40.16254,18.15511,2023-08-14 11:48:00+00:00,5.6,2
2023-08-14_79,40.59657,18.00429,2023-08-14 11:48:00+00:00,7.46,2
2023-08-14_8,37.31227,43.1363,2023-08-14 09:16:00+00:00,10.73,11
2023-08-14_80,39.41284,8.98661,2023-08-14 11:48:00+00:00,14.99,3
2023-08-14_81,40.93436,15.93003,2023-08-14 10:58:00+00:00,20.1,10
2023-08-14_82,42.32489,26.87745,2023-08-14 10:58:00+00:00,13.8,5
2023-08-14_83,42.65945,27.43767,2023-08-14 10:58:00+00:00,32.92,30
2023-08-14_84,43.45932,28.08656,2023-08-14 11:48:00+00:00,5.88,2
2023-08-14_85,44.23249,24.92161,2023-08-14 11:49:00+00:00,6.52,3
2023-08-14_86,44.05645,24.33283,2023-08-14 11:49:00+00:00,9.11,2
2023-08-14_87,47.07056,34.27488,2023-08-14 10:59:00+00:00,6.79,3
2023-08-14_88,47.17521,34.28481,2023-08-14 11:49:00+00:00,16.21,7
2023-08-14_89,47.24198,34.057,2023-08-14 10:59:00+00:00,5.21,7
2023-08-14_9,38.77383,40.50428,2023-08-14 09:16:00+00:00,9.31,4
2023-08-14_90,47.38949,32.74552,2023-08-14 10:59:00+00:00,5.45,9
2023-08-14_91,47.48063,32.33527,2023-08-14 11:49:00+00:00,11.45,4
2023-08-14_92,47.4222,28.35619,2023-08-14 11:49:00+00:00,7.87,2
2023-08-14_93,47.58795,30.77234,2023-08-14 11:49:00+00:00,15.69,4
2023-08-14_94,46.43338,32.36722,2023-08-14 11:49:00+00:00,8.87,2
2023-08-14_95,46.5481,32.96587,2023-08-14 10:59:00+00:00,30.96,2
2023-08-14_96,46.73336,32.87041,2023-08-14 10:59:00+00:00,14.58,8
2023-08-14_97,48.59457,29.02177,2023-08-14 11:00:00+00:00,141.41,5
2023-08-14_98,47.67924,30.0741,2023-08-14 10:59:00+00:00,12.55,2
2023-08-14_99,47.87063,29.8219,2023-08-14 10:59:00+00:00,8.96,5
2023-08-15_0,51.5902,48.0875,2023-08-15 08:10:00+00:00,6.94,18
2023-08-15_1,51.49407,46.7621,2023-08-15 08:10:00+00:00,9.43,29
2023-08-15_10,36.71314,43.69614,2023-08-15 08:57:00+00:00,10.09,4
2023-08-15_100,39.96946,8.63124,2023-08-15 11:29:00+00:00,5.08,3
2023-08-15_101,38.87038,16.4432,2023-08-15 11:29:00+00:00,12.93,4
2023-08-15_102,39.93859,18.27697,2023-08-15 11:29:00+00:00,10.58,3
2023-08-15_103,40.49171,18.03105,2023-08-15 11:29:00+00:00,14.7,3
2023-08-15_104,47.28582,36.85079,2023-08-15 11:30:00+00:00,6.58,6
2023-08-15_105,46.82425,39.45112,2023-08-15 11:30:00+00:00,16.54,7
2023-08-15_106,46.67698,33.86367,2023-08-15 10:40:00+00:00,6.88,3
2023-08-15_107,46.65417,33.84893,2023-08-15 10:40:00+00:00,15.34,9
2023-08-15_108,46.40107,34.16012,2023-08-15 11:30:00+00:00,10.03,2
2023-08-15_109,46.15733,33.02076,2023-08-15 10:40:00+00:00,12.1,2
2023-08-15_11,36.5129,45.19526,2023-08-15 09:46:00+00:00,5.15,3
2023-08-15_110,47.54947,29.49443,2023-08-15 10:40:00+00:00,7.68,3
2023-08-15_111,47.50959,30.04339,2023-08-15 10:40:00+00:00,6.15,4
2023-08-15_112,47.4886,32.85793,2023-08-15 11:30:00+00:00,14.24,2
2023-08-15_113,47.38771,35.28865,2023-08-15 10:40:00+00:00,5.27,2
2023-08-15_114,47.28056,37.58851,2023-08-15 11:30:00+00:00,9.03,2
2023-08-15_115,47.23237,38.14037,2023-08-15 10:40:00+00:00,8.78,8
2023-08-15_116,47.15999,35.69405,2023-08-15 10:40:00+00:00,7.3,3
2023-08-15_117,47.11983,34.48746,2023-08-15 11:30:00+00:00,5.22,2
2023-08-15_118,47.04048,33.14624,2023-08-15 11:30:00+00:00,6.96,2
2023-08-15_119,47.03044,35.75763,2023-08-15 11:30:00+00:00,19.17,3
2023-08-15_12,37.18049,43.45304,2023-08-15 09:46:00+00:00,16.46,3
2023-08-15_120,46.93305,34.1011,2023-08-15 11:30:00+00:00,11.02,4
2023-08-15_121,46.92883,39.41791,2023-08-15 09:00:00+00:00,7.61,6
2023-08-15_122,46.93143,38.9198,2023-08-15 11:30:00+00:00,31.59,5
2023-08-15_123,46.94572,35.82196,2023-08-15 11:30:00+00:00,7.65,3
2023-08-15_124,43.94626,24.76099,2023-08-15 10:40:00+00:00,6.92,2
2023-08-15_125,48.23084,37.44081,2023-08-15 11:31:00+00:00,10.03,2
2023-08-15_126,48.31305,36.32803,2023-08-15 11:31:00+00:00,7.41,2
2023-08-15_127,49.03083,35.27691,2023-08-15 11:31:00+00:00,11.67,2
2023-08-15_128,50.48996,35.53944,2023-08-15 11:31:00+00:00,48.66,3
2023-08-15_129,52.40451,37.45275,2023-08-15 11:32:00+00:00,6.11,2
2023-08-15_13,39.29625,48.18376,2023-08-15 08:57:00+00:00,10.38,17
2023-08-15_130,37.73418,12.68035,2023-08-15 12:19:00+00:00,10.12,3
2023-08-15_131,37.38811,13.62402,2023-08-15 13:09:00+00:00,5.8,4
2023-08-15_132,37.35969,14.27535,2023-08-15 12:19:00+00:00,10.76,6
2023-08-15_133,36.45008,1.83254,2023-08-15 13:09:00+00:00,36.72,3
2023-08-15_134,42.02637,12.03087,2023-08-15 13:10:00+00:00,9.14,2
2023-08-15_135,45.24297,8.72482,2023-08-15 13:11:00+00:00,5.62,2
2023-08-15_136,35.74253,45.14396,2023-08-15 08:56:00+00:00,8.76,2
2023-08-15_137,36.61445,44.80437,2023-08-15 08:57:00+00:00,9.75,2
2023-08-15_138,36.55676,43.51182,2023-08-15 08:57:00+00:00,13.76,2
2023-08-15_139,37.0695,43.84718,2023-08-15 08:57:00+00:00,11.14,5
2023-08-15_14,37.18821,43.10791,2023-08-15 08:57:00+00:00,10.34,4
2023-08-15_140,39.0569,42.04105,2023-08-15 08:58:00+00:00,18.43,3
2023-08-15_141,44.05833,43.8378,2023-08-15 08:59:00+00:00,8.3,2
2023-08-15_142,44.34456,43.03423,2023-08-15 08:59:00+00:00,5.9,5
2023-08-15_143,44.94413,41.58562,2023-08-15 08:59:00+00:00,5.5,2
2023-08-15_144,46.16785,41.23336,2023-08-15 08:59:00+00:00,7.42,3
2023-08-15_145,46.58104,38.89193,2023-08-15 09:00:00+00:00,6.32,2
2023-08-15_146,47.75614,41.78962,2023-08-15 09:00:00+00:00,7.26,2
2023-08-15_147,47.64437,41.18644,2023-08-15 09:00:00+00:00,13.04,4
2023-08-15_148,47.22496,37.78661,2023-08-15 09:00:00+00:00,5.02,2
2023-08-15_149,48.04942,36.91108,2023-08-15 09:00:00+00:00,15.69,2
2023-08-15_15,38.67079,40.49282,2023-08-15 09:47:00+00:00,8.82,2
2023-08-15_150,51.64984,46.01693,2023-08-15 09:01:00+00:00,7.44,2
2023-08-15_151,50.80218,42.32275,2023-08-15 09:01:00+00:00,12.02,2
2023-08-15_152,36.13018,44.99898,2023-08-15 10:37:00+00:00,14.17,15
2023-08-15_153,37.11341,43.62608,2023-08-15 10:37:00+00:00,25.42,3
2023-08-15_154,37.17004,44.02268,2023-08-15 10:37:00+00:00,13.33,2
2023-08-15_155,37.2966,43.1454,2023-08-15 10:37:00+00:00,19.0,2
2023-08-15_156,37.30212,43.10636,2023-08-15 10:37:00+00:00,6.75,2
2023-08-15_157,38.33923,48.2448,2023-08-15 10:37:00+00:00,5.91,2
2023-08-15_158,38.35266,48.28162,2023-08-15 10:37:00+00:00,6.14,2
2023-08-15_159,40.14415,40.50148,2023-08-15 10:38:00+00:00,9.64,4
2023-08-15_16,41.4332,46.32187,2023-08-15 08:58:00+00:00,6.17,3
2023-08-15_160,41.32581,46.32691,2023-08-15 10:38:00+00:00,5.91,2
2023-08-15_161,43.86574,43.50376,2023-08-15 10:39:00+00:00,9.25,2
2023-08-15_162,40.47588,17.443,2023-08-15 10:39:00+00:00,5.42,2
2023-08-15_163,45.07355,39.85962,2023-08-15 10:39:00+00:00,21.0,3
2023-08-15_164,46.38297,41.38193,2023-08-15 10:40:00+00:00,23.76,3
2023-08-15_165,46.01139,41.60047,2023-08-15 10:40:00+00:00,12.82,6
2023-08-15_166,41.44673,15.78865,2023-08-15 10:40:00+00:00,10.53,4
2023-08-15_167,46.55798,40.99274,2023-08-15 10:40:00+00:00,12.75,3
2023-08-15_168,46.62582,41.19109,2023-08-15 10:40:00+00:00,11.54,2
2023-08-15_169,46.74646,41.84777,2023-08-15 10:40:00+00:00,21.2,3
2023-08-15_17,41.66311,33.85781,2023-08-15 09:48:00+00:00,11.58,2
2023-08-15_170,44.42851,25.33004,2023-08-15 10:40:00+00:00,15.16,2
2023-08-15_171,46.82525,41.78995,2023-08-15 10:40:00+00:00,5.37,2
2023-08-15_172,46.78661,39.84737,2023-08-15 10:40:00+00:00,6.56,2
2023-08-15_173,47.18223,38.02994,2023-08-15 10:40:00+00:00,5.7,2
2023-08-15_174,47.70365,41.75148,2023-08-15 10:40:00+00:00,9.93,3
2023-08-15_175,47.65793,41.01715,2023-08-15 10:40:00+00:00,97.36,2
2023-08-15_176,47.32452,36.43556,2023-08-15 10:40:00+00:00,44.73,2
2023-08-15_177,47.52718,38.28001,2023-08-15 10:40:00+00:00,16.86,2
2023-08-15_178,47.13996,34.24081,2023-08-15 10:40:00+00:00,9.16,6
2023-08-15_179,47.30078,35.16899,2023-08-15 10:40:00+00:00,9.05,2
2023-08-15_18,40.74302,32.82725,2023-08-15 09:48:00+00:00,9.02,2
2023-08-15_180,46.92869,31.19135,2023-08-15 10:40:00+00:00,73.43,3
2023-08-15_181,47.90493,37.09809,2023-08-15 10:40:00+00:00,12.21,3
2023-08-15_182,49.12872,46.04116,2023-08-15 10:40:00+00:00,5.95,6
2023-08-15_183,48.79631,36.62129,2023-08-15 10:40:00+00:00,9.57,2
2023-08-15_184,48.7933,35.72489,2023-08-15 10:41:00+00:00,21.61,6
2023-08-15_185,51.00049,46.75,2023-08-15 10:41:00+00:00,5.31,3
2023-08-15_186,51.34283,22.64864,2023-08-15 10:42:00+00:00,7.1,3
2023-08-15_187,50.87492,14.84323,2023-08-15 10:42:00+00:00,7.13,2
2023-08-15_188,40.07268,18.21731,2023-08-15 12:19:00+00:00,5.77,2
2023-08-15_189,40.73201,16.66381,2023-08-15 12:20:00+00:00,5.87,3
2023-08-15_19,42.10145,41.9125,2023-08-15 08:58:00+00:00,10.38,4
2023-08-15_190,50.38625,26.12062,2023-08-15 12:22:00+00:00,8.62,2
2023-08-15_2,52.09434,45.40627,2023-08-15 08:11:00+00:00,13.24,11
2023-08-15_20,39.32665,32.30443,2023-08-15 09:48:00+00:00,7.87,2
2023-08-15_21,38.93298,32.46237,2023-08-15 09:48:00+00:00,12.43,4
2023-08-15_22,46.85247,39.39108,2023-08-15 09:00:00+00:00,9.01,16
2023-08-15_23,44.98217,37.42848,2023-08-15 09:49:00+00:00,8.79,2
2023-08-15_24,46.88331,39.01809,2023-08-15 09:00:00+00:00,8.29,3
2023-08-15_25,46.98851,39.44815,2023-08-15 09:00:00+00:00,9.85,12
2023-08-15_26,47.03986,39.49495,2023-08-15 09:49:00+00:00,8.38,8
2023-08-15_27,47.3257,40.78906,2023-08-15 09:00:00+00:00,9.45,5
2023-08-15_28,47.68586,41.49413,2023-08-15 09:49:00+00:00,30.23,2
2023-08-15_29,46.81089,36.54886,2023-08-15 09:49:00+00:00,5.66,2
2023-08-15_3,54.4819,41.64435,2023-08-15 08:12:00+00:00,7.58,8
2023-08-15_30,47.30561,38.61779,2023-08-15 09:00:00+00:00,14.84,19
2023-08-15_31,44.79288,39.20165,2023-08-15 08:59:00+00:00,7.74,9
2023-08-15_32,45.15003,39.67135,2023-08-15 09:49:00+00:00,5.82,5
2023-08-15_33,45.09675,38.67192,2023-08-15 09:49:00+00:00,8.21,3
2023-08-15_34,46.32172,40.81466,2023-08-15 09:49:00+00:00,5.95,5
2023-08-15_35,44.6323,41.89083,2023-08-15 08:59:00+00:00,11.57,10
2023-08-15_36,46.18883,41.22577,2023-08-15 09:49:00+00:00,8.34,12
2023-08-15_37,46.35563,42.17017,2023-08-15 08:59:00+00:00,8.0,4
2023-08-15_38,46.09124,41.29574,2023-08-15 09:49:00+00:00,8.38,2
2023-08-15_39,45.39141,38.07577,2023-08-15 09:00:00+00:00,10.39,4
2023-08-15_4,37.17122,43.52164,2023-08-15 08:57:00+00:00,8.83,17
2023-08-15_40,46.0624,41.59285,2023-08-15 08:59:00+00:00,13.64,42
2023-08-15_41,45.43666,36.38257,2023-08-15 09:49:00+00:00,8.08,12
2023-08-15_42,46.88091,39.56454,2023-08-15 09:49:00+00:00,19.02,4
2023-08-15_43,47.28934,32.65864,2023-08-15 09:50:00+00:00,8.51,2
2023-08-15_44,47.81681,33.10284,2023-08-15 09:50:00+00:00,12.34,6
2023-08-15_45,50.34964,44.61581,2023-08-15 09:00:00+00:00,9.69,12
2023-08-15_46,49.16328,36.41432,2023-08-15 09:50:00+00:00,5.65,2
2023-08-15_47,46.11199,30.21588,2023-08-15 09:50:00+00:00,8.67,12
2023-08-15_48,47.29335,34.4319,2023-08-15 09:50:00+00:00,9.84,2
2023-08-15_49,47.53984,35.37758,2023-08-15 09:50:00+00:00,10.0,2
2023-08-15_5,37.16479,43.4712,2023-08-15 09:46:00+00:00,16.69,9
2023-08-15_50,47.24517,34.16415,2023-08-15 09:50:00+00:00,44.17,6
2023-08-15_51,47.14628,32.62955,2023-08-15 09:50:00+00:00,5.99,2
2023-08-15_52,48.59324,28.91973,2023-08-15 09:50:00+00:00,5.89,4
2023-08-15_53,48.1282,35.44875,2023-08-15 09:50:00+00:00,10.07,3
2023-08-15_54,47.44328,39.15321,2023-08-15 09:00:00+00:00,57.0,4
2023-08-15_55,47.84934,41.09468,2023-08-15 09:50:00+00:00,36.05,4
2023-08-15_56,46.96494,36.74733,2023-08-15 09:50:00+00:00,6.7,6
2023-08-15_57,47.2443,37.97123,2023-08-15 09:50:00+00:00,14.95,5
