latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.31353,1.66405,303.92,0.4,0.44,2023-08-03,0122,N,VIIRS,n,2,291.58,0.7,N,2
38.20404,15.26629,309.76,0.45,0.47,2023-08-03,0123,N,VIIRS,n,2,297.32,1.87,N,2
39.40861,8.95472,309.28,0.39,0.36,2023-08-03,0123,N,VIIRS,n,2,292.39,0.72,N,0
37.74807,14.99474,312.6,0.45,0.47,2023-08-03,0123,N,VIIRS,n,2,282.35,1.17,N,1
40.24767,-3.47521,319.94,0.36,0.58,2023-08-03,0123,N,VIIRS,n,2,292.36,1.46,N,2
40.24231,-3.4758,308.75,0.36,0.58,2023-08-03,0123,N,VIIRS,n,2,290.88,1.46,N,2
39.93635,-3.74566,305.15,0.37,0.58,2023-08-03,0123,N,VIIRS,n,2,292.23,0.49,N,2
37.38749,14.64343,307,0.43,0.46,2023-08-03,0123,N,VIIRS,n,2,291.6,0.68,N,0
37.38338,14.64191,309.64,0.43,0.46,2023-08-03,0123,N,VIIRS,n,2,291.74,0.99,N,0
37.67867,13.0453,330.5,0.54,0.42,2023-08-03,0123,N,VIIRS,n,2,293.01,4.17,N,0
37.21124,15.16677,306.92,0.46,0.47,2023-08-03,0123,N,VIIRS,n,2,296.02,1.76,N,2
37.12601,14.42262,306.33,0.43,0.46,2023-08-03,0123,N,VIIRS,n,2,292.1,1.07,N,0
37.00512,14.47211,303.14,0.43,0.46,2023-08-03,0123,N,VIIRS,n,2,291.37,0.29,N,0
36.96691,14.40388,317.86,0.43,0.46,2023-08-03,0123,N,VIIRS,n,2,292.55,1.65,N,0
38.67982,-4.06323,306.99,0.38,0.59,2023-08-03,0123,N,VIIRS,n,2,293.58,0.83,N,0
36.67804,9.92367,307.28,0.42,0.38,2023-08-03,0123,N,VIIRS,n,2,294.86,0.45,N,2
36.88013,6.95255,337.05,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,296.59,3.35,N,2
36.87816,6.9432,309.62,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,295.97,1.81,N,2
36.87749,6.94748,316.35,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,295.43,1.53,N,2
36.86889,6.98094,316.53,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,296.31,1.9,N,2
36.86563,6.95795,330.93,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,295.68,2.17,N,2
36.71404,7.74253,310.15,0.39,0.36,2023-08-03,0123,N,VIIRS,n,2,293.75,0.45,N,0
36.76273,7.3101,316.91,0.38,0.36,2023-08-03,0123,N,VIIRS,n,2,295.87,0.93,N,2
36.15967,10.2846,306.1,0.44,0.38,2023-08-03,0124,N,VIIRS,n,2,295.39,1.08,N,2
36.74832,6.25723,329.32,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,296.23,3.12,N,2
36.74501,6.25647,340.98,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,297.15,11.73,N,2
36.74565,6.25215,309.71,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,297.74,11.73,N,2
37.66811,-5.16631,308.57,0.42,0.61,2023-08-03,0124,N,VIIRS,n,2,294.85,1.58,N,0
36.68509,4.74253,329.53,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,297.04,2.27,N,0
36.6857,4.73802,315.48,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,295.91,2.39,N,0
36.68289,4.73279,315.74,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,295.43,1.57,N,0
36.68228,4.73737,310.22,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,294.42,1.57,N,0
36.68166,4.74192,318.93,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,294.86,1.71,N,0
36.74813,3.08207,316.24,0.47,0.4,2023-08-03,0124,N,VIIRS,n,2,296.8,2.62,N,2
36.68002,3.12272,310.99,0.47,0.39,2023-08-03,0124,N,VIIRS,n,2,298.43,1.77,N,2
36.33372,5.48331,314.37,0.4,0.37,2023-08-03,0124,N,VIIRS,n,2,293.96,1.62,N,2
36.60022,3.13823,309.74,0.46,0.39,2023-08-03,0124,N,VIIRS,n,2,296.44,1.76,N,2
36.59782,2.87938,316.32,0.47,0.4,2023-08-03,0124,N,VIIRS,n,2,295.62,1.8,N,2
36.17828,5.57327,308.21,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,292.91,0.65,N,0
36.4817,2.74657,309.69,0.48,0.4,2023-08-03,0124,N,VIIRS,n,2,294.68,1.12,N,0
36.47801,2.7459,307.9,0.48,0.4,2023-08-03,0124,N,VIIRS,n,2,293.9,0.82,N,0
35.86805,6.02388,315.36,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,294.45,1.16,N,2
35.8674,6.02814,310.14,0.39,0.36,2023-08-03,0124,N,VIIRS,n,2,293.45,1.16,N,2
36.14122,2.92652,315.69,0.47,0.4,2023-08-03,0124,N,VIIRS,n,2,294.32,1.48,N,2
35.87918,4.44827,324.61,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,299.54,3.09,N,2
35.709,4.47379,313.27,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,298.86,1.99,N,2
35.70837,4.47833,317.78,0.41,0.37,2023-08-03,0124,N,VIIRS,n,2,299.5,2.4,N,2
35.81715,-0.27184,323.76,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,296.56,3,N,2
35.81668,-0.26703,314.46,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,297.09,2.52,N,3
35.81286,-0.27238,312.8,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,295.47,1.78,N,2
35.80957,-0.23833,314.68,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,296.9,1.99,N,3
35.80576,-0.24372,311.9,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,297.78,2.44,N,2
35.80703,-0.3474,334.84,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,297.21,3.46,N,2
35.80656,-0.34249,313.34,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,297.35,3.46,N,2
35.76915,-0.26844,307.72,0.44,0.46,2023-08-03,0124,N,VIIRS,n,2,297.39,1.68,N,2
57.81634,4.53198,303.34,0.51,0.5,2023-08-03,0258,N,VIIRS,n,2,276.65,1.02,N,3
57.81578,4.53517,301.17,0.51,0.5,2023-08-03,0258,N,VIIRS,n,2,276.49,0.74,N,3
54.84529,-5.78443,296.47,0.45,0.39,2023-08-03,0300,N,VIIRS,n,2,282.34,0.58,N,0
53.56821,-0.5996,328.95,0.47,0.48,2023-08-03,0300,N,VIIRS,n,2,284.23,2.64,N,2
53.56995,-0.6062,301.78,0.47,0.48,2023-08-03,0300,N,VIIRS,n,2,282.44,2.64,N,2
49.52774,8.41977,301.47,0.7,0.75,2023-08-03,0300,N,VIIRS,n,2,281.46,2.98,N,0
53.68529,-6.38408,298.78,0.45,0.39,2023-08-03,0300,N,VIIRS,n,2,283.74,1.02,N,2
43.32934,-5.77423,295.79,0.55,0.51,2023-08-03,0303,N,VIIRS,n,2,285.41,0.77,N,2
40.24727,-3.47788,300.59,0.43,0.62,2023-08-03,0303,N,VIIRS,n,2,288.69,1.44,N,2
40.2459,-3.47312,312.14,0.43,0.62,2023-08-03,0303,N,VIIRS,n,2,289.54,1.44,N,2
40.24449,-3.47769,313.85,0.43,0.62,2023-08-03,0303,N,VIIRS,n,2,289.77,1.27,N,2
40.24313,-3.47285,300.54,0.43,0.62,2023-08-03,0303,N,VIIRS,n,2,288.76,1.27,N,2
39.93858,-3.74652,300.26,0.42,0.61,2023-08-03,0303,N,VIIRS,n,2,289.6,0.69,N,2
40.2881,-8.42288,296.23,0.49,0.48,2023-08-03,0303,N,VIIRS,n,2,285.64,0.73,N,2
39.68467,-8.90706,298.54,0.48,0.48,2023-08-03,0304,N,VIIRS,n,2,287.01,0.96,N,2
37.66924,-5.16354,316.44,0.41,0.61,2023-08-03,0304,N,VIIRS,n,2,294.52,0.74,N,0
37.66574,-5.16372,317.6,0.41,0.61,2023-08-03,0304,N,VIIRS,n,2,294.49,0.72,N,0
37.43727,-5.21567,309.4,0.42,0.61,2023-08-03,0304,N,VIIRS,n,2,292.09,0.72,N,0
35.83778,46.01471,342.78,0.54,0.51,2023-08-03,0921,N,VIIRS,l,2,312.82,4.22,D,0
35.83581,46.01318,354.38,0.54,0.51,2023-08-03,0921,N,VIIRS,n,2,316.3,16.48,D,0
35.96521,46.04476,342.66,0.53,0.5,2023-08-03,0921,N,VIIRS,n,2,311.31,4.88,D,0
35.96975,46.04333,347.53,0.53,0.5,2023-08-03,0921,N,VIIRS,n,2,312.34,4.88,D,0
35.96909,46.04783,343.36,0.53,0.5,2023-08-03,0921,N,VIIRS,l,2,315.01,18.45,D,0
35.71933,44.04784,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,326.95,5.56,D,0
35.71836,44.04404,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,327.48,5.56,D,0
35.7174,44.04021,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,326.25,11.18,D,0
35.72343,44.04232,367,0.34,0.56,2023-08-03,0921,N,VIIRS,h,2,331.37,5,D,2
35.72438,44.04608,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,326.6,5,D,2
35.72247,44.03849,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,325.18,7.21,D,2
35.72944,44.04432,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,327.38,5,D,2
35.7285,44.04061,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,326.33,5,D,2
35.72755,44.03683,367,0.34,0.56,2023-08-03,0921,N,VIIRS,l,2,326.67,7.21,D,2
36.14636,45.32994,339.25,0.58,0.52,2023-08-03,0922,N,VIIRS,l,2,313.88,8.51,D,0
35.98229,43.77163,367,0.35,0.57,2023-08-03,0922,N,VIIRS,h,2,329.68,6.33,D,2
35.98324,43.77536,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,325.21,6.33,D,2
35.98734,43.76964,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,325.02,5.71,D,0
35.98639,43.76591,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,325.52,6.08,D,0
36.52667,43.52681,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,331.23,8.26,D,0
36.53271,43.5287,356.88,0.35,0.57,2023-08-03,0922,N,VIIRS,n,2,327.81,2.49,D,0
36.53873,43.53058,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,329.17,1.13,D,0
36.53777,43.52676,367,0.35,0.57,2023-08-03,0922,N,VIIRS,l,2,329.77,1.13,D,0
36.5423,42.95037,348.84,0.38,0.58,2023-08-03,0922,N,VIIRS,n,2,322.26,10.06,D,0
36.54421,42.94968,349.03,0.37,0.58,2023-08-03,0922,N,VIIRS,n,2,321.85,17.48,D,0
37.44938,46.40113,367,0.47,0.48,2023-08-03,0922,N,VIIRS,h,2,320.16,17.31,D,0
36.77683,43.32733,355.42,0.35,0.57,2023-08-03,0922,N,VIIRS,n,2,319.23,4.55,D,2
37.99809,48.25167,339.09,0.56,0.43,2023-08-03,0922,N,VIIRS,n,2,309.74,2.59,D,0
36.91548,43.52135,340.82,0.34,0.56,2023-08-03,0922,N,VIIRS,n,2,312.75,1.82,D,0
36.99422,43.76635,337.02,0.33,0.55,2023-08-03,0922,N,VIIRS,n,2,310.49,1.68,D,0
36.99959,43.76617,367,0.33,0.55,2023-08-03,0922,N,VIIRS,h,2,314.39,6.85,D,0
36.99883,43.76313,345.36,0.33,0.55,2023-08-03,0922,N,VIIRS,n,2,314.59,8.71,D,0
36.90384,43.38963,352.87,0.35,0.57,2023-08-03,0922,N,VIIRS,n,2,312.59,5.68,D,2
37.00427,43.76323,367,0.33,0.55,2023-08-03,0922,N,VIIRS,h,2,314.53,6.85,D,0
38.22476,48.40501,339.23,0.55,0.42,2023-08-03,0922,N,VIIRS,n,2,307.63,14.26,D,0
37.09347,42.42467,367,0.39,0.59,2023-08-03,0922,N,VIIRS,h,2,321.63,22.86,D,0
37.09226,42.4201,354.86,0.39,0.59,2023-08-03,0922,N,VIIRS,n,2,323.26,18.86,D,0
37.19595,42.38818,355.6,0.39,0.59,2023-08-03,0922,N,VIIRS,n,2,319.63,3.54,D,0
36.84501,40.36022,345.13,0.5,0.66,2023-08-03,0922,N,VIIRS,n,2,315.63,4.75,D,0
36.84345,40.3547,340.95,0.5,0.66,2023-08-03,0922,N,VIIRS,l,2,315.05,4.75,D,0
36.84515,40.35721,367,0.5,0.66,2023-08-03,0922,N,VIIRS,h,2,317.91,9.01,D,0
36.55117,38.60375,351.32,0.63,0.72,2023-08-03,0922,N,VIIRS,n,2,310.6,12.52,D,0
36.54912,38.59691,342.56,0.63,0.72,2023-08-03,0922,N,VIIRS,n,2,310,7.74,D,0
36.54849,38.60356,351.13,0.63,0.72,2023-08-03,0922,N,VIIRS,n,2,311.15,11.11,D,0
36.6106,38.68947,367,0.62,0.71,2023-08-03,0922,N,VIIRS,h,2,313.28,13.33,D,0
39.51589,47.57949,339.21,0.56,0.43,2023-08-03,0922,N,VIIRS,n,2,308.22,7.02,D,0
39.51975,47.57811,339.62,0.56,0.43,2023-08-03,0922,N,VIIRS,n,2,306.87,8.15,D,0
39.64384,48.01723,332.5,0.53,0.42,2023-08-03,0922,N,VIIRS,l,2,304.57,3.47,D,0
39.64259,48.01112,334.54,0.53,0.42,2023-08-03,0922,N,VIIRS,n,2,304.14,3.47,D,0
37.51329,37.0266,342.44,0.71,0.75,2023-08-03,0922,N,VIIRS,n,2,309.94,9.08,D,0
37.51207,37.02585,344,0.71,0.75,2023-08-03,0922,N,VIIRS,n,2,310.62,9.77,D,0
39.22803,42.37906,353.01,0.34,0.56,2023-08-03,0923,N,VIIRS,n,2,316.46,5.69,D,0
39.81327,44.65787,335.27,0.51,0.49,2023-08-03,0923,N,VIIRS,l,2,307.26,4.8,D,0
38.28935,38.87086,367,0.55,0.68,2023-08-03,0923,N,VIIRS,h,2,314.59,12.13,D,0
38.28761,38.86499,355.65,0.55,0.68,2023-08-03,0923,N,VIIRS,n,2,314.21,12.13,D,0
38.28533,38.86848,367,0.55,0.68,2023-08-03,0923,N,VIIRS,h,2,312.3,21.98,D,0
38.28371,38.86316,339.78,0.55,0.68,2023-08-03,0923,N,VIIRS,n,2,312.61,12.18,D,0
40.7063,48.40427,343.63,0.49,0.41,2023-08-03,0923,N,VIIRS,n,2,306.47,6.94,D,0
40.59744,47.44501,331.82,0.54,0.42,2023-08-03,0923,N,VIIRS,l,2,304.29,4.65,D,0
40.05379,44.02505,351.14,0.54,0.51,2023-08-03,0923,N,VIIRS,n,2,312.49,24,D,0
40.59955,46.30295,344.91,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,304.7,8.29,D,0
38.18076,37.03757,367,0.68,0.74,2023-08-03,0923,N,VIIRS,h,2,303.26,18.3,D,0
38.18102,37.03606,367,0.68,0.74,2023-08-03,0923,N,VIIRS,h,2,305.47,21.62,D,0
40.41489,44.69015,341.5,0.49,0.49,2023-08-03,0923,N,VIIRS,n,2,311.85,2.24,D,0
40.41413,44.69465,338.11,0.49,0.49,2023-08-03,0923,N,VIIRS,l,2,310.06,3.66,D,0
40.81865,46.0517,335.59,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,304.02,1.33,D,0
40.86411,46.07177,340.15,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,303.06,2.35,D,0
41.34723,46.52586,332.54,0.38,0.44,2023-08-03,0923,N,VIIRS,n,2,300.92,4.03,D,0
41.34748,46.21157,336.36,0.4,0.44,2023-08-03,0923,N,VIIRS,l,2,306.46,1.97,D,0
41.44351,46.14244,341.79,0.4,0.44,2023-08-03,0923,N,VIIRS,n,2,306.36,3.39,D,0
41.44251,46.13788,336.19,0.4,0.44,2023-08-03,0923,N,VIIRS,n,2,304.17,3.39,D,0
41.54167,45.82911,335.34,0.41,0.45,2023-08-03,0923,N,VIIRS,l,2,306.26,2.38,D,0
41.54568,45.82759,338.28,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,306.74,4.66,D,0
41.59763,45.79523,335.81,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,301.34,3.17,D,0
41.60994,45.8116,341.93,0.41,0.45,2023-08-03,0923,N,VIIRS,n,2,300.89,3.41,D,0
41.4245,44.64595,342.21,0.47,0.48,2023-08-03,0923,N,VIIRS,n,2,302.23,2.67,D,0
41.77068,44.7925,329.23,0.45,0.47,2023-08-03,0923,N,VIIRS,l,2,303.57,2.26,D,0
42.6663,47.56225,343.67,0.49,0.41,2023-08-03,0923,N,VIIRS,n,2,308.55,10.53,D,0
42.66995,47.56094,343.73,0.49,0.41,2023-08-03,0923,N,VIIRS,n,2,307.22,10.53,D,0
43.0537,44.43241,333.94,0.44,0.46,2023-08-03,0923,N,VIIRS,n,2,297.74,2.82,D,0
40.42749,34.87066,340.86,0.73,0.76,2023-08-03,0923,N,VIIRS,n,2,297.77,7.08,D,0
40.43405,34.86692,334.78,0.73,0.76,2023-08-03,0923,N,VIIRS,n,2,295.94,7.08,D,0
40.43264,34.87202,348.03,0.73,0.76,2023-08-03,0923,N,VIIRS,n,2,297.64,12.51,D,0
43.42982,45.45708,331.25,0.39,0.44,2023-08-03,0923,N,VIIRS,l,2,303.99,2.8,D,2
43.43272,45.45089,331.62,0.39,0.44,2023-08-03,0923,N,VIIRS,l,2,305.73,1.5,D,2
44.40233,46.82365,352.42,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,319.85,115.9,D,0
44.40837,46.83429,367,0.49,0.4,2023-08-03,0924,N,VIIRS,h,2,344.57,133.51,D,0
44.40717,46.82826,339.61,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,311.35,47.77,D,0
44.40596,46.82224,354.81,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,310.48,47.77,D,0
44.40475,46.8162,336.74,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,302.05,5.62,D,0
44.412,46.83287,367,0.49,0.4,2023-08-03,0924,N,VIIRS,h,2,345.38,133.51,D,0
44.4132,46.8389,348.54,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,311.2,133.51,D,0
44.41079,46.82684,338.27,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,310.91,47.77,D,0
44.41803,46.84351,345.57,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,313.27,49.4,D,0
44.41562,46.83145,335.71,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,303.25,46.82,D,0
44.41682,46.83749,367,0.49,0.4,2023-08-03,0924,N,VIIRS,l,2,330.08,46.82,D,0
44.42165,46.84209,352.82,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,321.66,49.4,D,0
44.42045,46.83607,367,0.49,0.4,2023-08-03,0924,N,VIIRS,l,2,325.15,46.82,D,0
44.42528,46.84068,347.13,0.49,0.4,2023-08-03,0924,N,VIIRS,n,2,311.99,12.15,D,0
44.54165,46.80462,333.1,0.49,0.4,2023-08-03,0924,N,VIIRS,l,2,305.56,3.66,D,0
43.9362,43.5263,341.48,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,303.35,4.66,D,0
43.94166,43.52991,367,0.46,0.47,2023-08-03,0924,N,VIIRS,h,2,303.64,6.59,D,0
43.94038,43.52439,335.79,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,300.64,6.59,D,0
43.93835,43.53079,335.56,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,304.32,7.34,D,0
43.93703,43.52528,347.31,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,302.89,6.77,D,0
43.94252,43.52889,351.01,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,302.86,9.44,D,0
44.59726,43.81704,344.67,0.43,0.46,2023-08-03,0924,N,VIIRS,n,2,310.03,4.43,D,0
44.59605,43.81181,343.39,0.43,0.46,2023-08-03,0924,N,VIIRS,n,2,308.4,4.43,D,0
45.00801,45.13078,332.93,0.56,0.43,2023-08-03,0924,N,VIIRS,l,2,306.34,1.61,D,2
44.84385,39.26008,367,0.34,0.56,2023-08-03,0924,N,VIIRS,h,2,292.56,5.52,D,0
44.84874,39.25743,347.79,0.34,0.56,2023-08-03,0924,N,VIIRS,n,2,289.94,7.1,D,0
45.06333,39.99166,329.58,0.62,0.54,2023-08-03,0924,N,VIIRS,n,2,296.78,2.52,D,0
45.06398,39.99126,329.38,0.62,0.54,2023-08-03,0924,N,VIIRS,n,2,297.26,5.29,D,0
46.02687,41.80007,344.85,0.49,0.48,2023-08-03,0924,N,VIIRS,n,2,281.01,7.32,D,0
45.36237,39.19335,348.09,0.33,0.55,2023-08-03,0924,N,VIIRS,n,2,290.24,8.18,D,0
45.36126,39.18931,349.91,0.33,0.55,2023-08-03,0924,N,VIIRS,n,2,287.53,5.9,D,0
45.36721,39.19072,356.73,0.33,0.55,2023-08-03,0924,N,VIIRS,l,2,289.19,9.83,D,0
46.20394,42.12138,337.56,0.47,0.47,2023-08-03,0924,N,VIIRS,n,2,290.06,3.52,D,0
45.88615,40.81363,353.82,0.54,0.51,2023-08-03,0924,N,VIIRS,n,2,298.2,10.12,D,0
45.92079,40.81083,350.49,0.54,0.51,2023-08-03,0924,N,VIIRS,n,2,295.43,16.41,D,0
45.92525,40.80851,332.79,0.54,0.51,2023-08-03,0924,N,VIIRS,n,2,293.7,16.41,D,0
46.30431,42.14937,333.98,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,290.37,5.39,D,0
46.30848,42.1473,332.57,0.46,0.47,2023-08-03,0924,N,VIIRS,n,2,289.16,2.99,D,0
46.33395,40.89127,331.29,0.52,0.5,2023-08-03,0925,N,VIIRS,n,2,299.67,3.21,D,0
46.79915,41.69106,353.16,0.47,0.48,2023-08-03,0925,N,VIIRS,n,2,304.45,7.45,D,0
46.79049,41.3634,345.4,0.49,0.48,2023-08-03,0925,N,VIIRS,n,2,296.12,9.17,D,0
46.40194,39.80363,345.54,0.58,0.52,2023-08-03,0925,N,VIIRS,n,2,302.84,12.31,D,0
46.78861,41.36279,346.35,0.49,0.48,2023-08-03,0925,N,VIIRS,n,2,298.17,8.25,D,0
46.40081,39.80371,345.79,0.58,0.52,2023-08-03,0925,N,VIIRS,n,2,302.74,10.31,D,0
47.45728,39.25431,367,0.57,0.52,2023-08-03,0925,N,VIIRS,h,2,301.08,12.82,D,0
47.4618,39.25166,335.03,0.57,0.52,2023-08-03,0925,N,VIIRS,n,2,301.54,12.82,D,0
47.45985,39.24428,333.88,0.57,0.52,2023-08-03,0925,N,VIIRS,n,2,299.37,7.56,D,0
47.46631,39.24897,348.77,0.57,0.52,2023-08-03,0925,N,VIIRS,n,2,302.03,19.5,D,0
47.46437,39.24162,337.76,0.57,0.52,2023-08-03,0925,N,VIIRS,n,2,299.93,3.58,D,0
46.41728,34.79325,330.83,0.48,0.65,2023-08-03,0925,N,VIIRS,n,2,296.45,3.47,D,0
46.42046,34.79532,331.54,0.48,0.65,2023-08-03,0925,N,VIIRS,n,2,296.14,6.96,D,0
46.38702,34.41909,340.58,0.5,0.66,2023-08-03,0925,N,VIIRS,n,2,294.79,9.44,D,0
47.23784,36.58635,333.29,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,296.21,2.18,D,0
47.23646,36.58167,329.44,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,295.88,2.18,D,0
46.71503,33.96884,341.82,0.51,0.66,2023-08-03,0925,N,VIIRS,n,2,293.93,5.43,D,0
47.4604,36.00258,335.06,0.4,0.6,2023-08-03,0925,N,VIIRS,n,2,292.82,3.13,D,0
47.33266,35.3657,331.61,0.42,0.61,2023-08-03,0925,N,VIIRS,n,2,297.82,1.89,D,0
47.91121,37.2102,352.49,0.34,0.56,2023-08-03,0925,N,VIIRS,n,2,301.48,6.78,D,0
47.91602,37.20711,367,0.34,0.56,2023-08-03,0925,N,VIIRS,h,2,301.28,11.76,D,0
47.27971,34.80165,341.91,0.45,0.63,2023-08-03,0925,N,VIIRS,n,2,295.74,5.04,D,0
48.01459,37.18679,330.74,0.34,0.56,2023-08-03,0925,N,VIIRS,n,2,294.56,1.53,D,0
47.33133,34.82125,340.33,0.45,0.63,2023-08-03,0925,N,VIIRS,n,2,296.98,5.38,D,0
47.32959,34.81568,350.61,0.45,0.63,2023-08-03,0925,N,VIIRS,n,2,297.58,5.38,D,0
47.06916,33.4492,331.71,0.52,0.67,2023-08-03,0925,N,VIIRS,n,2,293.36,3.39,D,0
47.06707,33.44277,337.19,0.52,0.67,2023-08-03,0925,N,VIIRS,n,2,294.64,3.39,D,0
46.92182,33.00173,330.78,0.55,0.68,2023-08-03,0925,N,VIIRS,n,2,291.9,4.88,D,0
47.06595,33.44208,330.86,0.52,0.67,2023-08-03,0925,N,VIIRS,n,2,294.53,7.22,D,0
48.00181,35.97869,367,0.38,0.59,2023-08-03,0925,N,VIIRS,h,2,294.49,6.19,D,0
48.00035,35.97382,354.56,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,295.87,6.19,D,0
48.00828,35.98021,367,0.38,0.59,2023-08-03,0925,N,VIIRS,h,2,301.33,16.11,D,0
48.00972,35.98503,334.07,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,293.89,16.11,D,0
48.00682,35.97533,356.55,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,300.13,12.26,D,0
48.00536,35.97043,330.64,0.38,0.59,2023-08-03,0925,N,VIIRS,n,2,298.68,12.26,D,0
50.3511,44.7165,331.19,0.46,0.39,2023-08-03,0925,N,VIIRS,n,2,299.03,3.08,D,0
50.34987,44.71025,333.42,0.46,0.39,2023-08-03,0925,N,VIIRS,n,2,298.13,3.08,D,0
50.35136,44.71479,335.18,0.46,0.39,2023-08-03,0925,N,VIIRS,n,2,298.52,2.17,D,0
48.42358,33.90807,329.51,0.45,0.63,2023-08-03,0926,N,VIIRS,n,2,295.59,3.07,D,0
47.71978,30.23762,354.85,0.66,0.73,2023-08-03,0926,N,VIIRS,n,2,295.15,8.04,D,0
47.72093,30.23644,356.1,0.66,0.73,2023-08-03,0926,N,VIIRS,n,2,295.74,14.64,D,0
47.58905,29.79368,332.6,0.7,0.75,2023-08-03,0926,N,VIIRS,n,2,295.17,7.52,D,0
47.59198,29.77995,327.42,0.7,0.75,2023-08-03,0926,N,VIIRS,n,2,292.39,7.52,D,0
47.81187,30.24935,367,0.66,0.73,2023-08-03,0926,N,VIIRS,h,2,295.76,45.39,D,0
47.80907,30.24164,355.76,0.66,0.73,2023-08-03,0926,N,VIIRS,n,2,295.58,29.54,D,0
47.80822,30.25251,367,0.66,0.73,2023-08-03,0926,N,VIIRS,h,2,295.99,13.23,D,0
47.80538,30.24479,344.56,0.66,0.73,2023-08-03,0926,N,VIIRS,n,2,293.63,13.23,D,0
47.81137,30.23976,367,0.66,0.73,2023-08-03,0926,N,VIIRS,h,2,295.35,14.12,D,0
47.81423,30.24752,335.79,0.66,0.73,2023-08-03,0926,N,VIIRS,n,2,292.68,14.12,D,0
47.88953,30.26088,367,0.65,0.73,2023-08-03,0926,N,VIIRS,h,2,296.97,18.81,D,0
50.19178,35.06162,367,0.35,0.57,2023-08-03,0926,N,VIIRS,h,2,294.32,12.25,D,0
51.25829,37.76825,330.88,0.51,0.5,2023-08-03,0926,N,VIIRS,n,2,298.42,4.18,D,2
52.53698,39.63223,354.35,0.4,0.44,2023-08-03,0926,N,VIIRS,n,2,299.09,13.27,D,2
52.54876,39.6442,346.04,0.4,0.44,2023-08-03,0926,N,VIIRS,n,2,299.58,5.41,D,2
